5.0   0.0
5.017   0.0
5.034   0.0
5.051   0.0
5.068   0.0
5.085   0.0
5.102   0.0
5.119   0.0
5.136   0.0
5.153   0.0
5.17   0.0
5.187   0.0
5.204   0.0
5.221   0.0
5.238   0.0
5.255   0.0
5.272   0.0
5.289   0.0
5.306   0.0
5.323   0.0
5.34   0.0
5.357   0.0
5.374   0.0
5.391   0.0
5.408   0.0
5.425   0.0
5.442   0.0
5.459   0.0
5.476   0.0
5.493   0.0
5.51   0.0
5.527   0.0
5.544   0.0
5.561   0.0
5.578   0.0
5.595   0.0
5.612   0.0
5.629   0.0
5.646   0.0
5.663   0.0
5.68   0.0
5.697   0.0
5.714   0.0
5.731   0.0
5.748   0.0
5.765   0.0
5.782   0.0
5.799   0.0
5.816   0.0
5.833   0.0
5.85   0.0
5.867   0.0
5.884   0.0
5.901   0.0
5.918   0.0
5.935   0.0
5.952   0.0
5.969   0.0
5.986   0.0
6.003   0.0
6.02   0.0
6.037   0.0
6.054   0.0
6.071   0.0
6.088   0.0
6.105   0.0
6.122   0.0
6.139   0.0
6.156   0.0
6.173   0.0
6.19   0.0
6.207   0.0
6.224   0.0
6.241   0.0
6.258   0.0
6.275   0.0
6.292   0.0
6.309   0.0
6.326   0.0
6.343   0.0
6.36   0.0
6.377   0.0
6.394   0.0
6.411   0.0
6.428   0.0
6.445   0.0
6.462   0.0
6.479   0.0
6.496   0.0
6.513   0.0
6.53   0.0
6.547   0.0
6.564   0.0
6.581   0.0
6.598   0.0
6.615   0.0
6.632   0.0
6.649   0.0
6.666   0.0
6.683   0.0
6.7   0.0
6.717   0.0
6.734   0.0
6.751   0.0
6.768   0.0
6.785   0.0
6.802   0.0
6.819   0.0
6.836   0.0
6.853   0.0
6.87   0.0
6.887   0.0
6.904   0.0
6.921   0.0
6.938   0.0
6.955   0.0
6.972   0.0
6.989   0.0
7.006   0.0
7.023   0.0
7.04   0.0
7.057   0.0
7.074   0.0
7.091   0.0
7.108   0.0
7.125   0.0
7.142   0.0
7.159   0.0
7.176   0.0
7.193   0.0
7.21   0.0
7.227   0.0
7.244   0.0
7.261   0.0
7.278   0.0
7.295   0.0
7.312   0.0
7.329   0.0
7.346   0.0
7.363   0.0
7.38   0.0
7.397   0.0
7.414   0.0
7.431   0.0
7.448   0.0
7.465   0.0
7.482   0.0
7.499   0.0
7.516   0.0
7.533   0.0
7.55   0.0
7.567   0.0
7.584   0.0
7.601   0.0
7.618   0.0
7.635   0.0
7.652   0.0
7.669   0.0
7.686   0.0
7.703   0.0
7.72   0.0
7.737   0.0
7.754   0.0
7.771   0.0
7.788   0.0
7.805   0.0
7.822   0.0
7.839   0.0
7.856   0.0
7.873   0.0
7.89   0.0
7.907   0.0
7.924   0.0
7.941   0.0
7.958   0.0
7.975   0.0
7.992   0.0
8.009   0.0
8.026   0.0
8.043   0.0
8.06   0.0
8.077   0.0
8.094   0.0
8.111   0.0
8.128   0.0
8.145   0.0
8.162   0.0
8.179   0.0
8.196   0.0
8.213   0.0
8.23   0.0
8.247   0.0
8.264   0.0
8.281   0.0
8.298   0.0
8.315   0.0
8.332   0.0
8.349   0.0
8.366   0.0
8.383   0.0
8.4   0.0
8.417   0.0
8.434   0.0
8.451   0.0
8.468   0.0
8.485   0.0
8.502   0.0
8.519   0.0
8.536   0.0
8.553   0.0
8.57   0.0
8.587   0.0
8.604   0.0
8.621   0.0
8.638   0.0
8.655   0.0
8.672   0.0
8.689   0.0
8.706   0.0
8.723   0.0
8.74   0.0
8.757   0.0
8.774   0.0
8.791   0.0
8.808   0.0
8.825   0.0
8.842   0.0
8.859   0.0
8.876   0.0
8.893   0.0
8.91   0.0
8.927   0.0
8.944   0.0
8.961   0.0
8.978   0.0
8.995   0.0
9.012   0.0
9.029   0.0
9.046   0.0
9.063   0.0
9.08   0.0
9.097   0.0
9.114   0.0
9.131   0.0
9.148   0.0
9.165   0.0
9.182   0.0
9.199   0.0
9.216   0.0
9.233   0.0
9.25   0.0
9.267   0.0
9.284   0.0
9.301   0.0
9.318   0.0
9.335   0.0
9.352   0.0
9.369   0.0
9.386   0.0
9.403   0.0
9.42   0.0
9.437   0.0
9.454   0.0
9.471   0.0
9.488   0.0
9.505   0.0
9.522   0.0
9.539   0.0
9.556   0.0
9.573   0.0
9.59   0.0
9.607   0.0
9.624   0.0
9.641   0.0
9.658   0.0
9.675   0.0
9.692   0.0
9.709   0.0
9.726   0.0
9.743   0.0
9.76   0.0
9.777   0.0
9.794   0.0
9.811   0.0
9.828   0.0
